393,92.4,93.19,99,93.66,,,,,,
394,92.14,92.68,98.16,93.79,,,,,,
395,92.73,93.24,96.41,92.7,,,,,,
396,92.14,92.5,96.59,93.17,,,,,,
397,92.27,92.6,97.86,93.91,,,,,,
398,92.06,93.04,97.44,93.04,,,,,,
399,92.32,92.72,98.8,93.52,,,,,,
400,92.54,92.76,97.06,92.87,,,,,,
401,92.57,92.86,96.87,93.53,,,,,,
402,92.42,92.53,98.03,92.41,,,,,,
403,92.12,93.12,98.4,93.54,,,,,,
404,92.45,92.8,96.85,92.21,,,,,,
405,92.22,93.02,97.49,93.09,,,,,,
406,92.59,92.78,97.52,93.38,,,,,,
407,92.05,92.63,97.27,93.81,,,,,,
408,92.45,92.66,98.14,92.7,,,,,,
409,92.59,92.65,98.13,92.59,,,,,,
410,92.64,92.67,98.76,93.63,,,,,,
411,92.2,92.92,99.1,92.36,,,,,,
412,92.62,92.72,98.82,92.55,,,,,,
413,92.56,92.86,97.61,94.13,,,,,,
414,92.62,92.47,98.33,92.97,,,,,,
415,91.81,92.83,98.67,93.16,,,,,,
416,92.81,92.72,97.65,92.57,,,,,,
417,92.31,92.89,97.96,93.28,,,,,,
418,92.5,92.81,97.7,94.13,,,,,,
419,92.43,92.71,97.38,94.26,,,,,,
420,92.07,92.99,97.12,92.83,,,,,,
421,92.59,92.27,98.68,92.61,,,,,,
422,91.99,92.78,97.45,94.21,,,,,,
423,92.29,92.43,97.55,93.48,,,,,,
424,92.18,92.59,97.05,93.8,,,,,,
425,92.69,92.34,98.31,93.57,,,,,,
426,92.34,92.83,98.46,94.08,,,,,,
427,92.49,93.02,96.33,92.78,,,,,,
428,92.43,92.45,97.47,92.84,,,,,,
429,92.33,92.8,98.57,93.26,,,,,,
430,91.99,92.87,99.17,92.67,,,,,,
431,92.36,92.89,97.68,93.52,,,,,,
432,92.39,92.92,97.96,93.71,,,,,,
433,92.38,92.47,97.16,93.09,,,,,,
434,91.92,92.91,99.82,93.37,,,,,,
435,92.39,92.63,96.27,92.17,,,,,,
436,92.55,92.49,97.45,94.91,,,,,,
437,92.2,92.72,98.81,93.76,,,,,,
438,92.36,93,97.68,92.28,,,,,,
439,92.34,92.52,98.49,92.67,,,,,,
440,92.25,92.73,97.48,93.56,,,,,,
441,92.06,92.67,98.61,93.37,,,,,,
442,92.24,92.99,96.78,92.9,,,,,,
443,92.12,92.38,97.02,93.01,,,,,,
444,92.15,92.85,99.1,92.93,,,,,,
445,92.58,92.7,98.11,92.85,,,,,,
446,92.32,93.27,96.9,93.15,,,,,,
447,92.18,92.31,97.73,93.01,,,,,,
448,92.1,92.82,98.6,93.74,,,,,,
449,92.41,92.89,97.01,92.32,,,,,,
450,92.41,92.44,97.54,93.56,,,,,,
451,92.07,92.96,97.28,93.59,,,,,,
452,92.41,92.69,97.1,92.67,,,,,,
453,92.42,92.52,97.82,92.98,,,,,,
454,92.1,92.65,97.92,94.76,,,,,,
455,92.26,92.67,98.35,92.66,,,,,,
456,92.55,93.11,98.02,92.23,,,,,,
457,92.32,92.36,97.8,93.06,,,,,,
458,92.46,92.8,96.79,93.54,,,,,,
459,92.37,92.63,98.66,92.1,,,,,,
460,91.97,93.01,97.02,92.5,,,,,,
461,92.65,92.49,97.39,92.9,,,,,,
462,91.79,92.86,98.01,93.15,,,,,,
463,92.52,93.22,97.48,93.5,,,,,,
464,92.37,92.62,98.08,93.58,,,,,,
465,92.41,92.92,99.18,92.26,,,,,,
466,92.5,92.88,96.6,93.67,,,,,,
467,92.41,92.62,97.18,93.21,,,,,,
468,92.12,92.76,98.19,93.55,,,,,,
469,92.41,93.07,97.21,93.49,,,,,,
470,92.48,92.8,98.13,93.89,,,,,,
471,92.33,92.92,98.73,92.56,,,,,,
472,92.4,93.04,97.32,93.52,,,,,,
473,92.32,92.68,97.67,93.86,,,,,,
474,92.23,92.82,98.24,93.69,,,,,,
475,92.29,92.65,97.52,93.28,,,,,,
476,92.68,92.89,98.09,93.43,,,,,,
477,92.09,93.01,96.61,93.31,,,,,,
478,92.53,92.36,98.36,94.01,,,,,,
479,92.16,92.7,97.88,93.16,,,,,,
480,92.35,92.54,97.69,93.94,,,,,,
481,92.16,92.81,98.74,92.63,,,,,,
482,92.41,92.92,97.57,92.64,,,,,,
483,92.14,92.75,97.97,92.23,,,,,,
484,92.17,92.8,96.05,93.15,,,,,,
485,92.54,92.54,97.68,94.05,,,,,,
486,92.17,92.87,96.53,93.44,,,,,,
487,92.66,92.75,97.47,94,,,,,,
488,92.18,92.95,98.21,93.95,,,,,,
489,92.6,92.68,98.26,94.13,,,,,,
490,92.36,92.7,98.51,93.56,,,,,,
491,92.34,92.55,98.52,93.11,,,,,,
492,92.04,92.8,96.98,92.46,,,,,,
493,92.8,92.92,98.85,93.52,,,,,,
494,91.88,92.88,97.3,93.03,,,,,,
495,92.47,92.76,97.23,93.79,,,,,,
496,92.09,93.09,96.77,93.11,,,,,,
497,92.69,92.6,97.66,94.73,,,,,,
498,92.18,92.75,97.42,93.8,,,,,,
499,92.5,92.64,98.63,94.51,,,,,,
500,92.23,92.72,96.82,93.35,,,,,,
501,92.33,92.87,98.19,94.16,,,,,,
502,91.88,92.79,98.63,93.74,,,,,,
503,92.3,92.35,97.83,97.08,,,,,,
504,91.83,92.98,97.55,94,,,,,,
505,92.39,92.62,98.24,93.45,,,,,,
506,92.18,92.63,97.41,93.74,,,,,,
507,92.17,92.45,98.05,94.01,,,,,,
508,92.39,93.06,97.59,93.42,,,,,,
509,92.14,92.53,98.58,93.61,,,,,,
510,92.17,92.8,96.95,93.65,,,,,,
511,92.46,92.65,97,93.22,,,,,,
512,92.14,92.92,98.03,92.96,,,,,,
513,92.31,93,97.48,93.25,,,,,,
514,92.23,92.94,98.23,93.28,,,,,,
515,92.13,92.81,97.52,93.08,,,,,,
516,92.21,92.78,97.25,93.44,,,,,,
517,91.95,92.6,98.38,92.39,,,,,,
518,92.69,93.22,98.16,93.36,,,,,,
519,92.22,92.66,98.6,92.04,,,,,,
520,92.57,92.73,97.53,93.75,,,,,,
521,91.85,92.72,98.08,94,,,,,,
522,92.64,92.6,99.04,94.18,,,,,,
523,92.14,93.22,97.45,93.82,,,,,,
524,92.14,92.67,98.5,92.49,,,,,,
525,92.27,92.85,97.72,93.92,,,,,,
526,91.9,92.92,98.81,94.16,,,,,,
527,92.64,92.8,98.81,93.65,,,,,,
528,92.02,92.72,96.9,93.38,,,,,,
529,92.42,92.53,99.11,93.07,,,,,,
530,92.36,93.15,97.28,93.47,,,,,,
531,92.28,92.83,99.65,92.91,,,,,,
532,91.91,92.84,97.26,93.74,,,,,,
533,92.15,92.81,99.25,92.8,,,,,,
534,91.97,92.69,99.63,93.66,,,,,,
535,92.03,92.65,96.92,93.61,,,,,,
536,92.73,92.57,97.08,93.55,,,,,,
537,92.42,93.08,97.45,94.16,,,,,,
538,92.05,92.78,98.76,92.8,,,,,,
539,92.41,92.62,98.67,93.81,,,,,,
540,92.23,92.66,98.8,93.47,,,,,,
541,92.24,92.46,98.08,92.82,,,,,,
542,92.33,92.81,98.46,94.04,,,,,,
543,92.29,92.77,98.91,93.07,,,,,,
544,92.35,92.96,98.08,93.87,,,,,,
545,92.12,92.69,99.05,93.94,,,,,,
546,92.2,92.41,98.38,93.66,,,,,,
547,92.18,93.01,96.25,94.43,,,,,,
548,92.3,93.11,98.21,93.23,,,,,,
549,92.11,92.89,97.8,93.08,,,,,,
550,91.89,92.96,98.76,93.92,,,,,,
551,92.54,92.26,98.41,93.92,,,,,,
552,92.39,92.91,97.67,92.3,,,,,,
553,92,92.72,97.88,93.96,,,,,,
554,92.15,92.72,97.54,94.8,,,,,,
555,92.28,92.47,98.59,92.13,,,,,,
556,92.47,92.42,98.57,92.17,,,,,,
557,92.15,92.75,98.76,93.84,,,,,,
558,91.8,92.63,97.94,93.74,,,,,,
559,92.27,92.62,97.93,94.53,,,,,,
560,92.32,92.64,97.53,93.42,,,,,,
561,92.47,92.87,97.43,92.55,,,,,,
562,92.45,93.03,97.85,93.36,,,,,,
563,91.99,92.97,98.52,93.78,,,,,,
564,92.49,92.44,98.47,92.26,,,,,,
565,92.33,93.4,96.72,93.41,,,,,,
566,92.02,92.77,98.79,94.36,,,,,,
567,92.54,92.36,97.88,93.16,,,,,,
568,92.35,92.94,96.95,93.68,,,,,,
569,92.01,92.97,97.68,93.97,,,,,,
570,92.5,92.53,97.29,92.56,,,,,,
571,92.32,92.79,97.34,94.14,,,,,,
572,92.42,92.77,98.3,94.11,,,,,,
573,92.37,92.54,99.26,93.63,,,,,,
574,92.44,92.62,99.01,94.15,,,,,,
575,92.06,92.86,98.42,92.76,,,,,,
576,92.19,92.62,99.02,93.66,,,,,,
577,92.57,93.07,98.79,93.01,,,,,,
578,92.57,93.17,98.21,94.45,,,,,,
579,92.25,92.64,98.47,93.4,,,,,,
580,92.81,92.69,97.39,93.42,,,,,,
