212,92.83,93.37,97.96,92.87,,,,,,
213,92.79,93.43,97.75,92.76,,,,,,
214,93.07,93.43,98.38,93.19,,,,,,
215,93.15,93.69,98.22,92.78,,,,,,
216,92.94,93.44,98.38,91.7,,,,,,
217,93.14,93.28,98.13,93.32,,,,,,
218,92.81,93.8,98.8,93.39,,,,,,
219,92.87,93.63,98.84,93.18,,,,,,
220,93.06,93.73,97.81,93.6,,,,,,
221,93.33,93.74,97.56,93.81,,,,,,
222,93.24,93.52,98.2,93.21,,,,,,
223,93.26,93.56,98.17,93.32,,,,,,
224,93.51,93.65,97.27,94.6,,,,,,
225,92.97,93.57,98.39,93.86,,,,,,
226,93.02,93.41,97.89,93.87,,,,,,
227,93.05,93.6,97.7,93.16,,,,,,
228,93.2,93.64,98.56,94.16,,,,,,
229,92.97,93.66,97.15,94,,,,,,
230,92.64,93.49,97.68,93.61,,,,,,
231,92.93,93.67,98.6,92.81,,,,,,
232,92.78,93.42,98.07,94.02,,,,,,
233,93.35,93.79,98.16,93.54,,,,,,
234,93.26,93.47,98.69,93.04,,,,,,
235,93.32,93.71,98.52,93.43,,,,,,
236,93.41,93.5,97.59,93.86,,,,,,
237,93.62,93.66,97.83,94.08,,,,,,
238,93.45,93.56,97.84,92.96,,,,,,
239,93.37,93.45,98.36,93.87,,,,,,
240,93.39,93.54,98.35,93.79,,,,,,
241,93.05,93.43,98.21,93.84,,,,,,
242,93.1,93.4,98.24,94.21,,,,,,
243,93.42,93.55,98.21,94.11,,,,,,
244,93.21,93.85,98.09,94.27,,,,,,
245,93.17,93.37,97.76,93.88,,,,,,
246,93.32,93.36,97.96,93.9,,,,,,
247,93.19,93.46,98.62,95.14,,,,,,
248,93.13,93.83,97.94,94.38,,,,,,
249,93.33,93.26,98.09,93.76,,,,,,
250,93.29,93.31,98.16,95.23,,,,,,
251,93.12,93.59,97.59,94.62,,,,,,
252,93.16,93.7,98.83,94.26,,,,,,
253,93.34,93.31,98.05,95.14,,,,,,
254,93.57,93.76,98.24,94.42,,,,,,
255,93.34,93.43,98.29,94.76,,,,,,
256,93.08,93.62,97.59,93.54,,,,,,
257,92.94,93.35,97.49,95.02,,,,,,
258,93.42,93.55,97.76,94.41,,,,,,
259,93.14,93.38,98.63,93.22,,,,,,
260,93.2,93.74,98.87,93.61,,,,,,
261,93.34,93.37,97.98,94.19,,,,,,
262,92.92,93.6,97.59,94.49,,,,,,
263,93.38,93.26,97.98,95.02,,,,,,
264,93.11,93.55,98.81,93.64,,,,,,
265,92.9,93.67,97.66,94.58,,,,,,
266,93.4,93.42,97.65,93.85,,,,,,
267,93.38,93.31,98.31,94.5,,,,,,
268,93.12,93.41,97.9,93.94,,,,,,
269,93.18,93.53,97.48,94.26,,,,,,
270,92.81,93.49,98.26,94.21,,,,,,
271,93.11,93.33,97.94,94.63,,,,,,
272,93.09,93.25,98.71,94.2,,,,,,
273,92.87,93.1,98.19,94.03,,,,,,
274,93.01,93.25,97.05,93.83,,,,,,
275,93.02,93.15,97.25,94.88,,,,,,
276,93.12,92.92,97.28,94.83,,,,,,
277,93.14,93.31,97.59,95.34,,,,,,
278,92.83,93.3,97.71,94.65,,,,,,
279,92.75,93.23,97.77,94.73,,,,,,
280,92.6,93.42,98.48,95.06,,,,,,
281,93.04,93.05,97.57,94.06,,,,,,
282,92.94,93.02,98.56,93.9,,,,,,
283,93.17,93.19,97.96,93.9,,,,,,
284,92.92,93.07,97.27,94.01,,,,,,
285,92.85,93.39,97.97,95.13,,,,,,
286,92.97,93.37,97.8,94.59,,,,,,
287,93.36,92.96,97.58,94.85,,,,,,
288,93.12,92.96,97.69,94.46,,,,,,
289,93.1,93.16,98.5,94.29,,,,,,
290,92.99,93.26,98.31,94.58,,,,,,
291,92.91,92.99,97.96,94.23,,,,,,
292,92.94,93.1,97.37,94.76,,,,,,
293,92.92,92.67,98.4,94.97,,,,,,
294,93.16,92.91,97.26,93.91,,,,,,
295,92.79,93.17,97.68,93.86,,,,,,
296,92.86,93,97.69,94.37,,,,,,
